INDEKS,IDPREDMETA, DOBIJENAOCENA,SKGODINA,OZNAKAROKA,KOLIKOPUTAJEUPISANPREDMET, PROSEK,BROJSESTICA,BROJSEDMICA, BROJOSMICA,BROJDEVETKI, BROJDESETKI
20180392,2017,8,2019,jun1,3,7.15384615384615,6,2,3,1,1
20180392,2025,9,2019,jun1,3,7.15384615384615,6,2,3,1,1
20180107,1878,8,2019,jun1,1,8.125,1,1,3,2,1
20180107,1883,5,2019,jun1,6,8.125,1,1,3,2,1
20180107,2358,8,2019,jun1,3,8.125,1,1,3,2,1
20180270,2333,8,2019,jun1,1,8.27777777777778,1,2,8,5,2
20180270,2335,10,2019,jun1,1,8.27777777777778,1,2,8,5,2
20180473,2009,5,2019,jun1,9,7.625,2,7,3,3,1
20180133,2025,9,2019,jun1,3,8.73684210526316,1,3,3,5,7
20180133,2026,5,2019,jun1,3,8.73684210526316,1,3,3,5,7
20180017,2329,5,2019,jun1,6,7.53846153846154,2,5,4,1,1
20180017,2330,5,2019,jun1,5,7.53846153846154,2,5,4,1,1
20180017,2331,7,2019,jun1,2,7.53846153846154,2,5,4,1,1
20180038,2329,7,2019,jun1,7,7.84615384615385,2,3,4,3,1
20180351,2017,8,2019,jun1,3,7.57894736842105,7,2,5,2,3
20180351,2025,5,2019,jun1,4,7.57894736842105,7,2,5,2,3
20180351,2026,5,2019,jun1,2,7.57894736842105,7,2,5,2,3
20181079,2224,9,2019,jun1,1,8,2,4,1,4,2
20181080,2208,7,2019,jun1,3,8.07692307692308,1,2,6,3,1
20181080,2213,9,2019,jun1,2,8.07692307692308,1,2,6,3,1
20190105,2171,7,2019,jun1,4,7.9,1,3,3,2,1
20190105,2176,9,2019,jun1,2,7.9,1,3,3,2,1
20190137,1588,6,2019,jun1,1,7.6,2,4,1,2,1
20190137,1590,7,2019,jun1,2,7.6,2,4,1,2,1
20190137,2172,5,2019,jun1,2,7.6,2,4,1,2,1
20190137,2176,9,2019,jun1,2,7.6,2,4,1,2,1
20190357,1588,6,2019,jun1,2,7.8,2,2,3,2,1
20190357,1590,8,2019,jun1,2,7.8,2,2,3,2,1
20190357,2176,9,2019,jun1,2,7.8,2,2,3,2,1
20190143,1600,9,2019,jun1,2,7.85714285714286,1,2,2,1,1
20190143,2167,5,2019,jun1,4,7.85714285714286,1,2,2,1,1
20190143,2169,8,2019,jun1,2,7.85714285714286,1,2,2,1,1
20190223,2173,5,2019,jun1,5,7.3,4,2,2,1,1
20190223,2176,9,2019,jun1,1,7.3,4,2,2,1,1
20190179,1590,9,2019,jun1,2,8,2,2,2,2,2
20190179,2176,9,2019,jun1,2,8,2,2,2,2,2
20190332,1580,7,2019,jun1,2,7.875,1,3,1,2,1
20190332,2176,9,2019,jun1,2,7.875,1,3,1,2,1
20190235,1580,8,2019,jun1,2,7.77777777777778,2,1,4,1,1
20190235,1590,6,2019,jun1,1,7.77777777777778,2,1,4,1,1
20190235,2174,8,2019,jun1,2,7.77777777777778,2,1,4,1,1
20190123,1590,8,2019,jun1,1,7.88888888888889,2,1,3,2,1
20190412,2176,9,2019,jun1,2,7.33333333333333,3,3,1,1,1
20190339,1580,5,2019,jun1,4,7.55555555555556,3,2,1,2,1
20190339,2171,5,2019,jun1,3,7.55555555555556,3,2,1,2,1
20190449,1588,7,2019,jun1,2,7.77777777777778,1,4,1,2,1
20190449,1590,7,2019,jun1,1,7.77777777777778,1,4,1,2,1
20190449,2176,9,2019,jun1,1,7.77777777777778,1,4,1,2,1
20190395,1588,6,2019,jun1,2,7.8,3,1,3,1,2
20190269,2171,8,2019,jun1,3,7.8,2,3,2,1,2
20190318,2167,9,2019,jun1,2,7.85714285714286,1,2,2,1,1
20190193,1578,6,2019,jun1,3,7.85714285714286,1,2,2,1,1
20190193,1580,5,2019,jun1,5,7.85714285714286,1,2,2,1,1
20190210,2171,7,2019,jun1,2,8.1,1,2,3,3,1
20190210,2176,9,2019,jun1,2,8.1,1,2,3,3,1
20190042,2177,9,2019,jun1,2,8.4,1,2,1,4,2
20190393,2176,10,2019,jun1,1,8.1,1,2,4,1,2
20190019,1588,9,2019,jun1,1,8.3,1,1,3,4,1
20190019,1590,8,2019,jun1,1,8.3,1,1,3,4,1
20190019,2177,7,2019,jun1,1,8.3,1,1,3,4,1
20190268,1590,7,2019,jun1,2,7.44444444444444,3,2,2,1,1
20190268,2176,9,2019,jun1,2,7.44444444444444,3,2,2,1,1
20190193,2176,9,2019,jun1,1,7.85714285714286,1,2,2,1,1
20190360,2173,5,2019,jun1,4,7.66666666666667,3,1,2,2,1
20190360,2176,9,2019,jun1,1,7.66666666666667,3,1,2,2,1
20190319,2177,8,2019,jun1,2,7.7,2,3,2,2,1
20190161,1580,5,2019,jun1,5,7.22222222222222,4,2,1,1,1
20190161,2176,9,2019,jun1,1,7.22222222222222,4,2,1,1,1
20190426,1580,9,2019,jun1,3,7.66666666666667,3,2,1,1,2
20190426,1590,6,2019,jun1,1,7.66666666666667,3,2,1,1,2
20190426,2176,10,2019,jun1,1,7.66666666666667,3,2,1,1,2
20190112,2172,7,2019,jun1,1,7.66666666666667,1,4,2,1,1
20160158,1942,9,2019,jun2,2,8.125,1,4,11,7,1
20190346,1588,9,2019,jun1,1,8,2,1,3,3,1
20190346,1590,8,2019,jun1,1,8,2,1,3,3,1
20190346,2177,8,2019,jun1,1,8,2,1,3,3,1
20190092,2173,5,2019,jun1,4,7.8,3,2,1,2,2
20190092,2176,10,2019,jun1,2,7.8,3,2,1,2,2
20190214,1595,9,2019,jun1,3,7.83333333333333,1,2,1,1,1
20190214,1600,5,2019,jun1,5,7.83333333333333,1,2,1,1,1
20190214,2167,8,2019,jun1,1,7.83333333333333,1,2,1,1,1
20190309,1580,6,2019,jun1,3,7.8,1,4,2,2,1
20190309,1588,8,2019,jun1,2,7.8,1,4,2,2,1
20190309,2176,9,2019,jun1,2,7.8,1,4,2,2,1
20190409,2173,5,2019,jun1,2,7.9,3,1,2,2,2
20190409,2176,10,2019,jun1,1,7.9,3,1,2,2,2
20190081,2176,9,2019,jun1,2,8.3,1,2,2,3,2
20190080,2177,8,2019,jun1,2,7.8,2,1,5,1,1
20190423,1588,6,2019,jun1,2,7.7,2,3,2,2,1
20190423,1590,8,2019,jun1,2,7.7,2,3,2,2,1
20190423,2176,9,2019,jun1,2,7.7,2,3,2,2,1
20190099,1588,8,2019,jun1,2,8.1,1,1,5,2,1
20190099,1590,8,2019,jun1,2,8.1,1,1,5,2,1
20190114,1580,5,2019,jun1,4,7.22222222222222,4,2,1,1,1
20190114,1590,6,2019,jun1,1,7.22222222222222,4,2,1,1,1
20190114,2176,9,2019,jun1,1,7.22222222222222,4,2,1,1,1
20190289,1600,9,2019,jun1,2,8,1,1,1,1,1
20190289,2167,6,2019,jun1,1,8,1,1,1,1,1
20190043,2176,9,2019,jun1,1,8.375,1,1,2,2,2
20190083,2017,6,2019,jun1,3,8.11111111111111,2,1,2,2,2
20190083,2331,10,2019,jun1,2,8.11111111111111,2,1,2,2,2
20150049,1906,5,2019,jun2,7,8.72972972972973,2,5,5,14,11
20150177,1975,8,2019,jun2,7,7.65,3,7,5,4,1
20150135,1881,5,2019,jun2,14,7.79310344827586,5,9,7,3,5
20150363,2384,7,2019,jun2,4,7.97368421052632,7,8,9,7,7
20150367,1918,9,2019,jun2,3,8.75,1,4,12,10,13
20150367,1934,8,2019,jun2,5,8.75,1,4,12,10,13
20150300,2351,5,2019,jun2,9,7.7906976744186,9,10,11,7,6
20150370,1906,5,2019,jun2,8,7.64102564102564,8,13,8,5,5
20150370,1951,5,2019,jun2,4,7.64102564102564,8,13,8,5,5
20150302,1906,5,2019,jun2,4,7.14285714285714,8,6,4,2,1
20150302,1942,7,2019,jun2,2,7.14285714285714,8,6,4,2,1
20150405,2330,7,2019,jun2,5,8.7948717948718,3,2,8,13,13
20150405,2352,8,2019,jun2,2,8.7948717948718,3,2,8,13,13
20150280,1918,5,2019,jun2,5,9.21212121212121,1,3,5,3,21
20150274,1904,7,2019,jun2,2,7.12903225806452,10,12,5,3,1
20150274,1906,7,2019,jun2,5,7.12903225806452,10,12,5,3,1
20150274,2365,7,2019,jun2,7,7.12903225806452,10,12,5,3,1
20150080,1882,6,2019,jun2,4,6.91304347826087,13,4,3,1,2
20150381,1894,7,2019,jun2,1,7.29411764705882,13,10,4,2,5
20150381,2360,8,2019,jun2,6,7.29411764705882,13,10,4,2,5
20150435,2064,7,2019,jun2,2,8.22222222222222,2,9,11,7,7
20150435,2065,5,2019,jun2,3,8.22222222222222,2,9,11,7,7
20150435,2067,10,2019,jun2,2,8.22222222222222,2,9,11,7,7
20150095,1881,5,2019,jun2,6,7.8421052631579,10,6,10,4,8
20150095,1895,5,2019,jun2,12,7.8421052631579,10,6,10,4,8
20150095,1904,5,2019,jun2,5,7.8421052631579,10,6,10,4,8
20150048,1895,5,2019,jun2,9,8.10526315789474,10,3,8,7,10
20150329,1904,5,2019,jun2,10,7.94594594594595,4,12,9,6,6
20150180,1904,5,2019,jun2,7,8.29032258064516,3,5,10,6,7
20150180,1934,8,2019,jun2,4,8.29032258064516,3,5,10,6,7
20150157,1941,5,2019,jun2,14,7.3,13,13,5,7,2
20150157,1951,5,2019,jun2,4,7.3,13,13,5,7,2
20150135,1895,5,2019,jun2,9,7.79310344827586,5,9,7,3,5
20150390,1892,6,2019,jun2,6,7.6,8,10,15,4,3
20150390,1906,5,2019,jun2,3,7.6,8,10,15,4,3
20150341,1942,7,2019,jun2,2,7.35294117647059,4,6,5,1,1
20150341,2166,5,2019,jun2,19,7.35294117647059,4,6,5,1,1
20150341,2169,5,2019,jun2,20,7.35294117647059,4,6,5,1,1
20150328,2370,9,2019,jun2,3,8.3,5,6,10,10,9
20150346,1951,8,2019,jun2,4,7.7,10,9,9,7,5
20150244,2330,5,2019,jun2,5,7.24137931034483,8,13,3,3,2
20150218,2330,6,2019,jun2,8,6.92105263157895,17,12,5,3,1
20150259,1904,9,2019,jun2,7,8.475,3,7,10,8,12
20150412,1895,5,2019,jun2,7,7.5,8,10,7,4,3
20150412,2380,7,2019,jun2,5,7.5,8,10,7,4,3
20150245,2328,5,2019,jun2,14,7.47058823529412,8,10,10,4,2
20150172,2335,10,2019,jun2,1,7.36585365853659,13,13,5,7,3
20150411,1894,5,2019,jun2,9,7.76315789473684,8,9,10,6,5
20150411,1958,5,2019,jun2,5,7.76315789473684,8,9,10,6,5
20150411,1967,10,2019,jun2,2,7.76315789473684,8,9,10,6,5
20150248,2026,6,2019,jun2,8,6.96428571428571,13,9,2,2,2
20150248,2330,5,2019,jun2,12,6.96428571428571,13,9,2,2,2
20150036,2026,5,2019,jun2,7,7.27272727272727,10,4,3,2,3
20150084,1979,5,2019,jun2,14,8.19354838709677,2,9,7,7,6
20150287,2330,5,2019,jun2,8,7.30769230769231,8,8,6,2,2
20150123,2357,5,2019,jun2,16,7.68181818181818,3,9,5,2,3
20150104,1941,6,2019,jun2,7,7.30952380952381,8,22,4,7,1
20150054,2330,5,2019,jun2,4,8.86842105263158,2,2,6,17,11
20150054,2331,5,2019,jun2,7,8.86842105263158,2,2,6,17,11
20150414,2014,6,2019,jun2,2,7.54761904761905,13,10,8,5,6
20150414,2351,5,2019,jun2,8,7.54761904761905,13,10,8,5,6
20150385,1895,7,2019,jun2,6,8.07692307692308,8,9,5,6,11
20150110,2331,7,2019,jun2,3,7.31034482758621,7,13,4,3,2
20150278,2023,9,2019,jun2,2,7.80487804878049,8,8,12,10,3
20150121,1895,6,2019,jun2,2,7.5,9,12,7,4,4
20150121,1979,5,2019,jun2,8,7.5,9,12,7,4,4
20150429,2024,6,2019,jun2,5,7.22222222222222,12,13,5,3,3
20150429,2330,7,2019,jun2,10,7.22222222222222,12,13,5,3,3
20150429,2331,10,2019,jun2,6,7.22222222222222,12,13,5,3,3
20150282,2380,8,2019,jun2,5,8.60526315789474,1,7,8,12,10
20150001,2360,5,2019,jun2,10,7.77777777777778,9,5,13,3,6
20150001,2384,9,2019,jun2,2,7.77777777777778,9,5,13,3,6
20150387,2333,8,2019,jun2,2,7.97222222222222,7,6,10,7,6
20150272,2333,7,2019,jun2,6,8.46511627906977,6,6,5,14,12
20150076,2380,8,2019,jun2,5,7.18421052631579,14,11,8,2,3
20150204,1882,5,2019,jun2,8,7.08333333333333,11,5,5,1,2
20150204,1895,5,2019,jun2,5,7.08333333333333,11,5,5,1,2
20150379,2330,7,2019,jun2,3,8.47619047619048,1,9,10,13,9
20150178,1941,8,2019,jun2,10,7.80487804878049,11,5,9,13,3
20150086,1882,8,2019,jun2,12,7.61111111111111,7,11,10,5,3
20150189,1894,5,2019,jun2,7,8,3,12,9,10,4
20150189,2380,7,2019,jun2,5,8,3,12,9,10,4
20150150,1881,5,2019,jun2,12,7.52380952380952,11,13,7,7,4
20150150,1894,9,2019,jun2,2,7.52380952380952,11,13,7,7,4
20150150,1906,8,2019,jun2,2,7.52380952380952,11,13,7,7,4
20150345,2343,9,2019,jun2,2,7.625,10,10,9,7,4
20150013,2023,9,2019,jun2,2,7.84615384615385,9,10,4,10,6
20150056,2331,6,2019,jun2,1,7.62790697674419,10,13,7,9,4
20150039,1881,5,2019,jun2,12,7.60714285714286,5,7,11,4,1
20150434,1881,8,2019,jun2,5,7.13888888888889,12,13,7,2,2
20150434,1904,5,2019,jun2,9,7.13888888888889,12,13,7,2,2
20150191,2357,5,2019,jun2,9,7.28571428571429,9,8,7,2,2
20150323,1949,6,2019,jun2,2,7.7,8,11,9,9,3
20150294,2169,5,2019,jun2,6,8.2972972972973,5,5,9,10,8
20150131,2396,6,2019,jun2,1,7.05128205128205,14,14,7,3,1
20150131,2402,8,2019,jun2,6,7.05128205128205,14,14,7,3,1
20150124,1894,5,2019,jun2,5,7.03225806451613,14,8,4,4,1
20150403,1906,5,2019,jun2,5,7.4375,9,9,7,5,2
20150396,1881,5,2019,jun2,14,7.02941176470588,15,9,5,4,1
20150350,1906,5,2019,jun2,5,6.91666666666667,8,13,1,1,1
20150350,2357,5,2019,jun2,10,6.91666666666667,8,13,1,1,1
20150146,2343,10,2019,jun2,1,8.02439024390244,7,9,8,10,7
20150276,2330,5,2019,jun2,10,7.76190476190476,11,4,14,10,3
20150276,2343,9,2019,jun2,1,7.76190476190476,11,4,14,10,3
20150186,2380,7,2019,jun2,5,7.31578947368421,11,14,7,2,4
20150208,1895,5,2019,jun2,5,7.17241379310345,8,12,6,2,1
20150389,2169,8,2019,jun2,13,7.3125,6,4,3,1,2
20150389,2360,5,2019,jun2,4,7.3125,6,4,3,1,2
20150064,2364,5,2019,jun2,3,7.48387096774194,7,11,6,5,2
20150064,2369,5,2019,jun2,5,7.48387096774194,7,11,6,5,2
20150347,1906,7,2019,jun2,2,7.35294117647059,10,13,3,5,3
20150347,2357,5,2019,jun2,9,7.35294117647059,10,13,3,5,3
20150418,2335,9,2019,jun2,1,7.9,8,9,9,7,7
20150298,1881,5,2019,jun2,5,7.43333333333333,7,12,3,7,1
20150298,2360,6,2019,jun2,7,7.43333333333333,7,12,3,7,1
20150193,1892,6,2019,jun2,2,7.15151515151515,9,14,7,2,1
20150193,1941,7,2019,jun2,6,7.15151515151515,9,14,7,2,1
20150223,2351,5,2019,jun2,5,7.05,18,9,7,5,1
20150388,2026,5,2019,jun2,2,7.70967741935484,6,9,8,4,4
20150388,2335,9,2019,jun2,1,7.70967741935484,6,9,8,4,4
20150015,1904,6,2019,jun2,7,7.73170731707317,9,11,9,6,6
20150190,1904,9,2019,jun2,2,7.97368421052632,6,7,11,10,4
20150190,1949,8,2019,jun2,2,7.97368421052632,6,7,11,10,4
20150152,1899,9,2019,jun2,2,8.24390243902439,4,10,7,12,8
20150031,1922,5,2019,jun2,5,7.18518518518519,9,10,3,4,1
20150003,1881,5,2019,jun2,8,7.18918918918919,12,13,7,3,2
20150261,1895,5,2019,jun2,5,7.5,10,7,13,3,3
20150266,2328,5,2019,jun2,13,7.55555555555556,6,8,8,2,3
20150016,2360,7,2019,jun2,6,7.71428571428571,5,2,2,2,3
20160262,2380,9,2019,jun2,3,8.94736842105263,3,2,6,10,17
20160301,2330,5,2019,jun2,4,8.75,4,1,8,5,14
20150268,1949,6,2019,jun2,2,7.2,14,10,11,4,1
20150260,1882,5,2019,jun2,10,6.9375,7,6,1,1,1
20150260,2166,5,2019,jun2,21,6.9375,7,6,1,1,1
20150260,2360,6,2019,jun2,10,6.9375,7,6,1,1,1
20150047,1882,5,2019,jun2,16,7.20833333333333,8,8,4,3,1
20150047,1941,5,2019,jun2,5,7.20833333333333,8,8,4,3,1
20150047,2357,5,2019,jun2,9,7.20833333333333,8,8,4,3,1
20160195,1975,5,2019,jun2,5,7,9,4,1,1,2
20160007,1892,6,2019,jun2,2,7.96774193548387,6,2,12,9,2
20160007,1949,8,2019,jun2,1,7.96774193548387,6,2,12,9,2
20160144,1882,5,2019,jun2,12,7.72727272727273,3,3,1,2,2
20160158,1940,8,2019,jun2,2,8.125,1,4,11,7,1
20170447,2331,7,2019,jun2,6,7.21739130434783,9,5,6,1,2
20160168,1885,10,2019,jun2,1,8.29032258064516,5,5,6,6,9
20160168,1895,5,2019,jun2,5,8.29032258064516,5,5,6,6,9
20160168,2384,9,2019,jun2,2,8.29032258064516,5,5,6,6,9
20160091,1906,7,2019,jun2,1,8.13333333333333,4,9,3,7,7
20160195,1881,5,2019,jun2,11,7,9,4,1,1,2
20160195,1894,5,2019,jun2,5,7,9,4,1,1,2
20160189,2351,7,2019,jun2,2,8.13333333333333,4,7,6,7,6
20160291,2330,5,2019,jun2,6,8.86206896551724,1,1,8,10,9
20160291,2351,5,2019,jun2,3,8.86206896551724,1,1,8,10,9
20160305,1951,8,2019,jun2,2,9.1,1,3,7,9,20
20160226,2026,8,2019,jun2,2,7.425,9,12,13,5,1
20160226,2333,7,2019,jun2,2,7.425,9,12,13,5,1
20160226,2351,5,2019,jun2,5,7.425,9,12,13,5,1
20160096,2330,5,2019,jun2,9,7.21428571428571,8,11,5,3,1
20160202,2333,8,2019,jun2,1,7.28571428571429,14,13,8,3,4
20160129,2330,6,2019,jun2,7,8,6,8,6,4,8
20160411,1941,6,2019,jun2,4,8.13793103448276,5,5,6,7,6
20160207,2351,5,2019,jun2,3,7.48648648648649,9,11,10,4,3
20160417,2352,10,2019,jun2,2,8.60975609756098,3,6,9,9,14
20160433,2014,8,2019,jun2,5,8.48484848484848,1,5,10,11,6
20160433,2026,9,2019,jun2,2,8.48484848484848,1,5,10,11,6
20160433,2330,5,2019,jun2,5,8.48484848484848,1,5,10,11,6
20160370,2343,8,2019,jun2,2,9.16666666666667,1,1,8,12,20
20160370,2352,10,2019,jun2,2,9.16666666666667,1,1,8,12,20
20160044,2014,5,2019,jun2,9,6.96153846153846,14,6,2,1,3
20160332,2014,5,2019,jun2,12,6.9,9,7,2,1,1
20160223,2343,8,2019,jun2,1,9.11627906976744,1,1,9,13,19
20160223,2356,10,2019,jun2,2,9.11627906976744,1,1,9,13,19
20160180,2343,8,2019,jun2,2,7.73170731707317,6,9,18,6,2
20160375,2014,8,2019,jun2,6,7.25,6,13,6,2,1
20160375,2019,7,2019,jun2,6,7.25,6,13,6,2,1
20160078,2173,6,2019,jun2,10,7.78947368421053,6,3,4,1,5
20160418,2166,5,2019,jun2,15,7.5625,4,5,3,2,2
20160182,1881,5,2019,jun2,4,8.1875,5,4,10,6,7
20160182,1982,10,2019,jun2,2,8.1875,5,4,10,6,7
20160182,2380,8,2019,jun2,5,8.1875,5,4,10,6,7
20160187,2357,5,2019,jun2,5,8.5,1,2,6,5,4
20160027,1885,10,2019,jun2,2,8.08571428571429,5,8,9,5,8
20160027,2380,8,2019,jun2,4,8.08571428571429,5,8,9,5,8
20160125,1895,5,2019,jun2,4,8.54838709677419,3,4,6,9,9
20160125,1979,7,2019,jun2,2,8.54838709677419,3,4,6,9,9
20160125,2384,10,2019,jun2,2,8.54838709677419,3,4,6,9,9
20160394,1918,8,2019,jun2,2,8.84375,1,1,10,10,10
20160402,1979,5,2019,jun2,6,8.93333333333333,1,1,6,13,9
20160402,2384,9,2019,jun2,2,8.93333333333333,1,1,6,13,9
20160431,1904,9,2019,jun2,2,8.16216216216216,2,10,10,10,5
20160431,1949,8,2019,jun2,2,8.16216216216216,2,10,10,10,5
20160048,2333,9,2019,jun2,1,8.425,1,7,10,18,4
20160323,2024,6,2019,jun2,2,7.64285714285714,6,15,13,4,4
20160318,1881,5,2019,jun2,13,7.5,5,10,5,5,1
20160318,1882,5,2019,jun2,9,7.5,5,10,5,5,1
20160318,1894,6,2019,jun2,7,7.5,5,10,5,5,1
20160318,2166,5,2019,jun2,17,7.5,5,10,5,5,1
20160318,2360,5,2019,jun2,13,7.5,5,10,5,5,1
20160086,2330,5,2019,jun2,8,7.61538461538462,10,13,5,4,7
20160302,2357,5,2019,jun2,9,7.47826086956522,4,10,5,2,2
20160186,1882,5,2019,jun2,7,7.14285714285714,6,3,3,1,1
20160186,1894,5,2019,jun2,4,7.14285714285714,6,3,3,1,1
20160186,2169,5,2019,jun2,12,7.14285714285714,6,3,3,1,1
20160339,1892,6,2019,jun2,2,7.6,11,11,6,7,5
20160083,2357,5,2019,jun2,8,7.05555555555556,8,5,2,2,1
20160035,2404,7,2019,jun2,2,7.56,7,6,4,7,1
20160220,2357,5,2019,jun2,9,7.16666666666667,12,3,4,3,2
20160220,2364,6,2019,jun2,1,7.16666666666667,12,3,4,3,2
20160220,2369,7,2019,jun2,2,7.16666666666667,12,3,4,3,2
20160364,1881,5,2019,jun2,8,7.08695652173913,8,8,5,1,1
20160423,2351,5,2019,jun2,5,8.14285714285714,1,9,12,10,3
20160423,2352,9,2019,jun2,1,8.14285714285714,1,9,12,10,3
20160330,2351,5,2019,jun2,5,7.13513513513514,14,11,7,3,2
20160014,1895,5,2019,jun2,5,7.87878787878788,7,7,8,5,6
20160014,1982,10,2019,jun2,2,7.87878787878788,7,7,8,5,6
20160356,2343,8,2019,jun2,2,8.69047619047619,1,4,12,15,10
20160061,2333,9,2019,jun2,2,9.51162790697675,1,1,4,6,31
20160061,2335,10,2019,jun2,1,9.51162790697675,1,1,4,6,31
20160436,2333,6,2019,jun2,2,6.90697674418605,21,14,2,3,3
20160436,2351,5,2019,jun2,5,6.90697674418605,21,14,2,3,3
20160206,2011,5,2019,jun2,13,7.4,7,9,3,4,2
20160206,2019,6,2019,jun2,6,7.4,7,9,3,4,2
20160354,2330,5,2019,jun2,6,7.5625,7,11,6,5,3
20160127,2352,9,2019,jun2,2,8.74418604651163,2,5,9,13,14
20160121,1958,5,2019,jun2,4,8.6875,2,5,5,9,11
20160201,2343,9,2019,jun2,2,8.05,5,10,11,6,8
20160201,2351,5,2019,jun2,5,8.05,5,10,11,6,8
20160157,1975,5,2019,jun2,5,7.4,9,5,5,4,2
20160277,1982,10,2019,jun2,1,8.52777777777778,3,6,6,11,10
20160316,2335,9,2019,jun2,2,7.02777777777778,14,12,6,3,1
20160316,2343,8,2019,jun2,2,7.02777777777778,14,12,6,3,1
20160404,1886,10,2019,jun2,1,7.77777777777778,5,8,6,4,4
20160170,2333,7,2019,jun2,2,7.22857142857143,13,7,10,4,1
20160365,2024,9,2019,jun2,7,8.71428571428571,2,3,10,17,10
20160274,2014,5,2019,jun2,8,6.68965517241379,18,5,4,1,1
20160274,2330,5,2019,jun2,4,6.68965517241379,18,5,4,1,1
20160274,2331,6,2019,jun2,1,6.68965517241379,18,5,4,1,1
20160314,2331,8,2019,jun2,1,7.26666666666667,10,9,5,5,1
20160314,2351,5,2019,jun2,3,7.26666666666667,10,9,5,5,1
20160137,2357,5,2019,jun2,7,7.71428571428571,4,5,6,5,1
20160152,1881,5,2019,jun2,9,7.8125,4,10,7,10,1
20160152,1906,8,2019,jun2,2,7.8125,4,10,7,10,1
20160152,1941,5,2019,jun2,8,7.8125,4,10,7,10,1
20160058,2330,5,2019,jun2,4,7.61538461538462,5,10,5,2,4
20160421,2014,5,2019,jun2,8,8.62068965517241,2,5,4,9,9
20160421,2396,9,2019,jun2,1,8.62068965517241,2,5,4,9,9
20160141,2357,5,2019,jun2,9,7.81818181818182,2,6,9,4,1
20160405,2357,5,2019,jun2,11,7.47619047619048,2,12,3,3,1
20160283,2014,5,2019,jun2,10,6.71428571428571,15,9,2,1,1
20160283,2330,5,2019,jun2,5,6.71428571428571,15,9,2,1,1
20160120,1885,9,2019,jun2,1,7.87096774193548,9,4,6,6,6
20160120,1895,5,2019,jun2,5,7.87096774193548,9,4,6,6,6
20160120,1982,9,2019,jun2,1,7.87096774193548,9,4,6,6,6
20160172,2333,9,2019,jun2,2,8.07407407407407,4,5,8,5,5
20160317,1882,5,2019,jun2,8,6.85,13,2,1,3,1
20160317,1941,5,2019,jun2,4,6.85,13,2,1,3,1
20160317,2357,5,2019,jun2,9,6.85,13,2,1,3,1
20160071,1941,5,2019,jun2,8,7.75862068965517,4,7,12,4,2
20160042,2330,7,2019,jun2,7,6.96153846153846,12,9,1,2,2
20160070,2024,6,2019,jun2,6,7.12,8,10,4,2,1
20160070,2331,5,2019,jun2,4,7.12,8,10,4,2,1
20160052,1882,5,2019,jun2,12,8.45454545454546,2,4,5,4,7
20160052,2357,5,2019,jun2,9,8.45454545454546,2,4,5,4,7
20160281,1941,5,2019,jun2,7,7.78260869565217,3,6,9,3,2
20160255,1975,5,2019,jun2,5,7.5,5,5,1,3,2
20160246,1960,8,2019,jun2,1,7.4375,5,4,3,3,1
20160292,2011,5,2019,jun2,8,7.35,9,3,1,6,1
20160292,2394,10,2019,jun2,2,7.35,9,3,1,6,1
20160347,1941,5,2019,jun2,5,7.29411764705882,6,4,4,2,1
20160066,1894,5,2019,jun2,5,7.77777777777778,8,8,7,10,3
20160066,1906,5,2019,jun2,4,7.77777777777778,8,8,7,10,3
20160116,1881,5,2019,jun2,8,8.3448275862069,2,5,8,9,5
20160116,1892,7,2019,jun2,2,8.3448275862069,2,5,8,9,5
20160008,1882,7,2019,jun2,7,7.36842105263158,4,7,6,1,1
20160008,2357,6,2019,jun2,6,7.36842105263158,4,7,6,1,1
20160080,2357,5,2019,jun2,5,7.58333333333333,5,8,5,4,2
20160088,1982,10,2019,jun2,1,8.39285714285714,3,4,8,5,8
20160088,2384,10,2019,jun2,1,8.39285714285714,3,4,8,5,8
20160350,2331,5,2019,jun2,9,7.0625,17,2,8,4,1
20160049,2333,5,2019,jun2,2,7,18,11,6,3,2
20160441,1882,5,2019,jun2,13,7.53333333333333,4,4,3,3,1
20160377,1906,8,2019,jun2,2,7.47826086956522,6,6,7,2,2
20160377,2166,5,2019,jun2,13,7.47826086956522,6,6,7,2,2
20160383,1942,7,2019,jun2,2,7.56521739130435,7,5,4,5,2
20160062,2331,9,2019,jun2,6,7.94117647058824,5,6,14,4,5
20160235,2369,8,2019,jun2,1,7.61764705882353,7,8,12,5,2
20161114,2205,7,2019,jun2,9,8.23076923076923,2,1,4,4,2
20161008,2206,5,2019,jun2,8,7.46153846153846,3,5,2,2,1
20170470,1895,9,2019,jun2,2,8.92,1,2,5,7,10
20170470,1919,8,2019,jun2,1,8.92,1,2,5,7,10
20170470,1922,5,2019,jun2,4,8.92,1,2,5,7,10
20170274,2024,9,2019,jun2,2,8.76666666666667,1,3,6,12,8
20170274,2026,9,2019,jun2,2,8.76666666666667,1,3,6,12,8
20160160,2343,8,2019,jun2,2,7.29411764705882,8,14,8,2,2
20160392,2011,5,2019,jun2,13,7.53333333333333,7,11,4,5,3
20160183,2026,7,2019,jun2,2,7.32,7,9,4,4,1
20160183,2331,5,2019,jun2,7,7.32,7,9,4,4,1
20170231,1976,9,2019,jun2,2,9.04545454545455,2,1,1,8,10
20170231,2357,7,2019,jun2,5,9.04545454545455,2,1,1,8,10
